"province","country","loss","sigmoidSpaceLag","realDaysLag","fatalityRate","key"
"","Diamond_Princess",0.00183534240990939,4.44371074923441,11.5966630680621,0.0119013333947387,"Diamond_Princess"
"District_of_Columbia","US",0.0005111264155454,0.617226286612355,3.29912573172483,0.0294239664316772,"District_of_Columbia@US"
"","Djibouti",2.56595631147711e-46,1.34993082801049,6.15272012762952,0.039911165924709,"Djibouti"
"","Dominica",3.33575240003809e-63,1.34993082801049,1.23062421141709,0.039911165924709,"Dominica"
"","Dominican_Republic",0.000967185568437532,0.447129857075171,1.7063074499997,0.0533302973691587,"Dominican_Republic"
"","Ecuador",0.000936207678653221,1.36254867062289,7.05742575573888,0.0848065320999298,"Ecuador"
"","Egypt",0.000458583809949153,1.34993082801049,11.7607688148425,0.039911165924709,"Egypt"
"","El_Salvador",0.00147057398585571,2.20347834620714,9.37986357718177,0.250976048975382,"El_Salvador"
"","Equatorial_Guinea",5.71106383734208e-49,1.34993082801049,4.91415184327576,0.039911165924709,"Equatorial_Guinea"
"","Eritrea",2.12063288151178e-46,1.34993082801049,6.28643887572892,0.039911165924709,"Eritrea"
"","Estonia",0.000703471565385695,1.34993082801049,9.02571581206617,0.039911165924709,"Estonia"
"","Eswatini",1.90935954991286e-48,1.34993082801049,3.69276952829339,0.039911165924709,"Eswatini"
"","Ethiopia",0.00139484807564542,1.34993082801049,10.5370403200811,0.039911165924709,"Ethiopia"
"Faroe_Islands","Denmark",2.59182726502116e-53,1.34993082801049,4.31186670505059,0.039911165924709,"Faroe_Islands@Denmark"
"","Fiji",5.4421288584955e-47,1.34993082801049,10.3142247874022,0.039911165924709,"Fiji"
"","Finland",0.000405020292506127,2.53582324434418,16.4735243303445,0.0642924521744667,"Finland"
"Florida","US",0.000472380261445544,0.692953978660601,2.50844143120297,0.0235022151652491,"Florida@US"
"","France",0.00068251568694729,1.34993082801049,9.32772908656282,0.039911165924709,"France"
"French_Guiana","France",1.04333759414566e-45,1.34993082801049,10.2004080695001,0.039911165924709,"French_Guiana@France"
"French_Polynesia","France",2.1007360440116e-47,1.34993082801049,4.86001556728004,0.039911165924709,"French_Polynesia@France"
"Fujian","China",0.000466965117236648,1.34993082801049,5.8044379740028,0.039911165924709,"Fujian@China"
"","Gabon",0.00258308003794644,1.34993082801049,8.23118027496986,0.039911165924709,"Gabon"
"","Gambia",0.0299886118241594,0.02137898084127,0.0680108138522481,0.273716235992793,"Gambia"
"Gansu","China",0.00331783545497729,1.34993082801049,17.8058711069322,0.039911165924709,"Gansu@China"
"","Georgia",0.000696677379460797,1.34993082801049,12.45145417334,0.039911165924709,"Georgia"
"Georgia","US",0.00101910935022477,0.533739609273743,2.27480301838118,0.0400470145775919,"Georgia@US"
"","Germany",0.000208438701768648,2.24166230879505,12.1828831993732,0.0459358004087088,"Germany"
"","Ghana",0.00132565476979538,1.34993082801049,4.78895385856276,0.039911165924709,"Ghana"
"Gibraltar","United_Kingdom",8.23794269697876e-48,1.34993082801049,4.84793233643853,0.039911165924709,"Gibraltar@United_Kingdom"
"","Greece",0.000661984544101937,1.27361946450695,8.89097445843158,0.0719833130778134,"Greece"
"Greenland","Denmark",1.69712787265667e-51,1.34993082801049,3.41352148728033,0.039911165924709,"Greenland@Denmark"
"","Grenada",5.49667694135173e-54,1.34993082801049,2.67708967288328,0.039911165924709,"Grenada"
"Guadeloupe","France",0.00239845786271932,1.69746871113523,7.26686015743249,0.0690425088438536,"Guadeloupe@France"
"Guam","US",0.00271989439842242,0.8220964477229,4.55887337151731,0.0538933026811752,"Guam@US"
"Guangdong","China",0.000241059970879177,4.01717953054045,15.464462011537,0.00563592169208863,"Guangdong@China"
"Guangxi","China",0.00082056798031674,1.82110988264052,7.65144052077111,0.00811838827654059,"Guangxi@China"
"","Guatemala",0.00145979491700208,1.34993082801049,10.2861246272863,0.039911165924709,"Guatemala"
"","Guinea-Bissau",6.97284656026531e-46,1.34993082801049,5.98559059153687,0.039911165924709,"Guinea-Bissau"
"","Guinea",3.48762855970693e-48,1.34993082801049,2.54658646001618,0.039911165924709,"Guinea"
"Guizhou","China",0.00124507019189897,1.03484818446487,4.58373688615318,0.0135933350082069,"Guizhou@China"
"","Guyana",4.29633587067301e-07,1.34993082801049,12.8244130625027,0.039911165924709,"Guyana"
"Hainan","China",0.002781736118682,1.27138021922751,5.59392039897474,0.0332829716277509,"Hainan@China"
"","Haiti",0.00375011506468604,1.34993082801049,5.6944780084764,0.039911165924709,"Haiti"
"Hawaii","US",0.000859205930336224,1.34993082801049,6.019159321437,0.039911165924709,"Hawaii@US"
"Hebei","China",0.00129373415529454,1.72496498153211,7.58675305652939,0.0190007025719184,"Hebei@China"
"Heilongjiang","China",0.000899024191066094,0.804057731411757,3.02346290888745,0.0266119503630487,"Heilongjiang@China"
"Henan","China",0.000593210413589782,2.69299403828042,9.71692302778629,0.0170772271482793,"Henan@China"
"","Holy_See",1.58089953275861e-49,1.34993082801049,4.59387805446862,0.039911165924709,"Holy_See"
"","Honduras",0.0021311596212366,1.05728207191295,3.36403789348911,0.0995936580165818,"Honduras"
"Hong_Kong","China",0.00014813534341981,1.34993082801049,14.6628271600754,0.039911165924709,"Hong_Kong@China"
"Hubei","China",0.0022784712406271,1.05800410587837,4.5331878722928,0.044818240208908,"Hubei@China"
"Hunan","China",0.000243834043629926,1.34993082801049,5.7169948546876,0.039911165924709,"Hunan@China"
"","Hungary",0.00109822580194797,1.175661502609,5.70685491781202,0.0802274782278882,"Hungary"
"","Iceland",0.000359007598356708,1.34993082801049,7.45077176398877,0.039911165924709,"Iceland"
"Idaho","US",0.000508285552777578,1.34993082801049,3.47912947545246,0.039911165924709,"Idaho@US"
"Illinois","US",0.000522481413210426,0.920223067827073,3.64169260906499,0.0354000338920064,"Illinois@US"
"","India",1.94272867178836e-08,1.34993082801049,7.8674927107339,0.039911165924709,"India"
"Indiana","US",0.000348153409124115,0.627173544567392,2.61905477103937,0.0391453613033581,"Indiana@US"
"","Indonesia",0.00105407452231242,1.34993082801049,7.85984940238575,0.039911165924709,"Indonesia"
"Inner_Mongolia","China",0.00203897094409957,4.36526021121216,26.8802247181938,0.012970822224756,"Inner_Mongolia@China"
"Iowa","US",0.000667455206938656,1.78350457283333,7.11693766803928,0.0567165889968231,"Iowa@US"
"","Iran",0.0010468274355047,1.34993082801049,12.7862721168881,0.039911165924709,"Iran"
"","Iraq",0.000720406515009123,1.34993082801049,10.4512036184512,0.039911165924709,"Iraq"
"","Ireland",0.000474974417592335,2.20612896835195,11.2670955384588,0.115942894134967,"Ireland"
"Isle_of_Man","United_Kingdom",0.000605024550038293,0.322872651921066,1.09390449099669,0.00874542770023666,"Isle_of_Man@United_Kingdom"
"","Israel",8.34873848433349e-05,1.37815368509229,5.50271270614176,0.00989145662227478,"Israel"
"","Italy",0.00095723827063899,0.529440360303703,3.20463949751544,0.139131159017647,"Italy"
"","Jamaica",0.00236130567599877,0.753527068482231,6.04315672904464,0.0849976950503271,"Jamaica"
"","Japan",2.47492548130261e-08,1.34993082801049,18.0977261519481,0.039911165924709,"Japan"
"Jiangsu","China",6.67014225044018e-67,1.34993082801049,5.34079073181434,0.039911165924709,"Jiangsu@China"
"Jiangxi","China",0.000137559476687229,1.34993082801049,4.54970966770695,0.039911165924709,"Jiangxi@China"
"Jilin","China",0.00155881562588552,0.300228095054382,1.36019929673292,0.0107529053447202,"Jilin@China"
"","Jordan",0.00130265301905545,1.62946579225779,6.18936612424358,0.0214243636083684,"Jordan"
"Kansas","US",0.000625640183547151,0.879081492272966,3.80268324887381,0.0476887508317312,"Kansas@US"
"","Kazakhstan",0.000429175055960562,0.782814606901467,3.71417506211819,0.0142305277390684,"Kazakhstan"
"Kentucky","US",0.00206760871465857,1.80986578161958,6.66914908056906,0.0966495856547522,"Kentucky@US"
"","Kenya",0.000824680343311533,1.3286631140367,5.68906839301922,0.0751559495820087,"Kenya"
"","Korea,_South",0.00149898416554049,3.05531639604293,12.619788833606,0.0171386791225366,"Korea,_South"
"","Kosovo",0.00219814430147791,1.34993082801049,2.88840649476921,0.039911165924709,"Kosovo"
"","Kuwait",3.88637270463113e-08,5.31916740307003,60.1176555228897,0.184395090841826,"Kuwait"
"","Kyrgyzstan",0.000693420285570067,1.34993082801049,7.80584676954199,0.039911165924709,"Kyrgyzstan"
"","Laos",5.04205606954774e-45,1.34993082801049,6.55792346455012,0.039911165924709,"Laos"
"","Latvia",0.000205472837405264,1.34993082801049,6.45217258334543,0.039911165924709,"Latvia"
"","Lebanon",0.00123743853186528,1.26648961246782,6.73647091361246,0.0413072301197495,"Lebanon"
"Liaoning","China",0.00275088024423842,2.3772707666484,15.5263999266141,0.0118205173183466,"Liaoning@China"
"","Liberia",7.54594103116391e-08,1.34993082801049,9.26407309836796,0.039911165924709,"Liberia"
"","Libya",0.00373672333515565,0.641869201957853,2.41368430517311,0.0789078279735081,"Libya"
"","Liechtenstein",0.00130518355297181,1.34993082801049,4.86049749258566,0.039911165924709,"Liechtenstein"
"","Lithuania",0.000471488103985162,0.3894708295221,1.81053226625773,0.0180976657004703,"Lithuania"
"Louisiana","US",0.000257836886109396,1.34993082801049,5.68288480252545,0.039911165924709,"Louisiana@US"
"","Luxembourg",0.00034611578537414,0.937074748998906,3.85621439823984,0.0151419395216432,"Luxembourg"
"Macau","China",8.06063689583366e-49,1.34993082801049,33.7598261081499,0.039911165924709,"Macau@China"
"","Madagascar",1.82413523664061e-49,1.34993082801049,4.11707978615366,0.039911165924709,"Madagascar"
"Maine","US",0.00127930885935506,1.80150162192725,8.9068852365435,0.0497058572512238,"Maine@US"
"","Malaysia",0.000404946622859524,1.21230191201198,6.34496393161699,0.0214985628878247,"Malaysia"
"","Maldives",5.8615921047879e-53,1.34993082801049,6.05973284240368,0.039911165924709,"Maldives"
"","Mali",0.00355141156870427,0.708369912143102,2.30722739062182,0.111198131760263,"Mali"
"","Malta",2.00616148882539e-43,1.34993082801049,8.46892199281411,0.039911165924709,"Malta"
"Manitoba","Canada",0.000859136010648208,0.448462914304513,1.76489261298975,0.0130384602556079,"Manitoba@Canada"
"Martinique","France",0.00179269154185607,1.05524708496965,4.62329179379953,0.0297777749641881,"Martinique@France"
"Maryland","US",0.000310160127496464,1.34993082801049,6.02081703649379,0.039911165924709,"Maryland@US"
"Massachusetts","US",0.000497296496181121,1.27991846687235,5.11495992777593,0.0378765926211057,"Massachusetts@US"
"","Mauritania",0.0174072501100364,1.60250214930946,8.88762435026801,0.287877830709114,"Mauritania"
"","Mauritius",0.00115079497955998,1.34993082801049,5.90655754128016,0.039911165924709,"Mauritius"
"Mayotte","France",0.000787335569668073,1.51562534466326,6.33557765950241,0.0237353915622369,"Mayotte@France"
"","Mexico",0.000659921496052062,1.34993082801049,7.01873585199978,0.039911165924709,"Mexico"
"Michigan","US",0.000666409893042476,0.832877983592551,3.66992608378555,0.0698396930038521,"Michigan@US"
"Minnesota","US",0.00110604245093794,1.81836507625714,8.83034448331991,0.0694427028381452,"Minnesota@US"
"Mississippi","US",0.000591569724044031,1.63950662066131,7.42977346643695,0.0654479558715527,"Mississippi@US"
"Missouri","US",0.0007185340204935,1.67115571872356,6.07011552093952,0.0361818118540446,"Missouri@US"
"","Moldova",0.000185437469717411,1.34993082801049,7.35310156872052,0.039911165924709,"Moldova"
"","Monaco",0.0015002421746047,0.829783508041094,4.13897092529458,0.0184440472303958,"Monaco"
"","Mongolia",2.83351595236258e-48,1.34993082801049,6.13560435466117,0.039911165924709,"Mongolia"
"Montana","US",0.00248121741227876,0.368110453700106,1.3263185296519,0.0235361295808829,"Montana@US"
"","Montenegro",0.000440772776230415,1.34993082801049,6.25964949844707,0.039911165924709,"Montenegro"
"Montserrat","United_Kingdom",6.07228181175992e-50,1.34993082801049,3.6619020099801,0.039911165924709,"Montserrat@United_Kingdom"
"","Morocco",0.000873428056992167,0.960051779437815,5.13504527355929,0.121184770837942,"Morocco"
"","Mozambique",3.84265222506553e-49,1.34993082801049,5.07646212631244,0.039911165924709,"Mozambique"
"","Namibia",2.46224921209449e-47,1.34993082801049,6.50347130474067,0.039911165924709,"Namibia"
"Nebraska","US",0.000427014415296903,1.34993082801049,7.71293103065005,0.039911165924709,"Nebraska@US"
"","Nepal",4.09495245838313e-50,1.34993082801049,15.4612842462271,0.039911165924709,"Nepal"
"","Netherlands",0.0011048258055675,1.13838806186535,5.90922557708303,0.148677052750606,"Netherlands"
"Nevada","US",0.00130263059489323,0.778758665407385,3.06077309409995,0.036916172029186,"Nevada@US"
"New_Brunswick","Canada",1.43294125754047e-45,1.34993082801049,6.90265395016834,0.039911165924709,"New_Brunswick@Canada"
"New_Caledonia","France",1.19379238710004e-59,1.34993082801049,2.26400948958124,0.039911165924709,"New_Caledonia@France"
"New_Hampshire","US",0.000343670727268519,1.94431577802464,10.6513506951746,0.0594661977800643,"New_Hampshire@US"
"New_Jersey","US",0.000509310439026135,1.26337151079407,4.83790306520289,0.0464300472658197,"New_Jersey@US"
"New_Mexico","US",0.000221323290286619,1.34993082801049,7.6790639660369,0.039911165924709,"New_Mexico@US"
"New_South_Wales","Australia",0.000573149561886891,1.34993082801049,5.14286387381145,0.039911165924709,"New_South_Wales@Australia"
"New_York","US",0.000599888519320394,2.18337307154432,10.3237280457328,0.125644235876602,"New_York@US"
"","New_Zealand",9.37314898747856e-05,1.34993082801049,5.02589236756433,0.039911165924709,"New_Zealand"
"Newfoundland_and_Labrador","Canada",0.000811157697525987,0.439773578442858,1.60151596446452,0.00529034287798346,"Newfoundland_and_Labrador@Canada"
"","Nicaragua",0.0211377777104911,0.280946031693278,1.10366923374197,0.206536320090694,"Nicaragua"
"","Niger",0.000476801034161356,1.34993082801049,3.84781448361371,0.039911165924709,"Niger"
"","Nigeria",0.000788072789355833,1.59400108616289,5.57252896915813,0.0313648337128227,"Nigeria"
"Ningxia","China",7.00912535122598e-66,1.34993082801049,6.45884934122077,0.039911165924709,"Ningxia@China"
"North_Carolina","US",0.000383417947562286,1.34993082801049,7.26032487270384,0.039911165924709,"North_Carolina@US"
"North_Dakota","US",0.0013435792501828,0.200032272067491,0.921325041334758,0.0172036877376002,"North_Dakota@US"
"","North_Macedonia",0.00053881959090728,1.34993082801049,8.18564575821027,0.039911165924709,"North_Macedonia"
"Northern_Territory","Australia",6.50752500960046e-47,1.34993082801049,5.85877808955356,0.039911165924709,"Northern_Territory@Australia"
"Northwest_Territories","Canada",1.89171758834294e-48,1.34993082801049,7.87513736901297,0.039911165924709,"Northwest_Territories@Canada"
"","Norway",0.000170470165453448,2.75193075675232,17.3744496773628,0.0450643769716,"Norway"
"Nova_Scotia","Canada",0.000357274141831455,1.34993082801049,6.90814141898419,0.039911165924709,"Nova_Scotia@Canada"
"Ohio","US",0.000441243937989098,1.11649898384657,4.76765274734093,0.0550242520284088,"Ohio@US"
"Oklahoma","US",0.00100135082392505,0.451674258939521,1.72014179416899,0.0461952862164323,"Oklahoma@US"
"","Oman",0.000240245256824313,1.34993082801049,9.7284938509209,0.039911165924709,"Oman"
"Ontario","Canada",0.000519467717830856,1.34993082801049,6.92452147965129,0.039911165924709,"Ontario@Canada"
"Oregon","US",0.000705330517911591,1.34993082801049,6.02152440024767,0.039911165924709,"Oregon@US"
"","Pakistan",0.000176538121798102,1.89506398374364,12.5143165354809,0.0564810736901163,"Pakistan"
"","Panama",0.000404329352896776,0.643587557054456,3.12016975589258,0.0342720436732382,"Panama"
"","Papua_New_Guinea",2.79341299513221e-47,1.34993082801049,8.12554278795476,0.039911165924709,"Papua_New_Guinea"
"","Paraguay",0.00259099745484699,1.34993082801049,7.05850481419297,0.039911165924709,"Paraguay"
"Pennsylvania","US",0.000203657286971587,1.12261664160953,4.6302458097182,0.0304560986060269,"Pennsylvania@US"
"","Peru",3.73855892546224e-07,1.34993082801049,9.45698226348315,0.039911165924709,"Peru"
"","Philippines",0.00101202703331553,1.34993082801049,5.1313624631568,0.039911165924709,"Philippines"
"","Poland",0.000176718596837107,1.34993082801049,7.8125748247888,0.039911165924709,"Poland"
"","Portugal",0.000240073698227684,0.731681017878486,2.85288867663779,0.0322930174403072,"Portugal"
"Prince_Edward_Island","Canada",7.10868033692873e-52,1.34993082801049,2.8928059193377,0.039911165924709,"Prince_Edward_Island@Canada"
"Puerto_Rico","US",0.000901502450220055,0.193374472964895,0.728182131116041,0.0443261446369403,"Puerto_Rico@US"
"","Qatar",1.94744120914368e-07,5.22521619610102,54.4469095198585,0.415565976605976,"Qatar"
"Qinghai","China",4.25552446718152e-60,1.34993082801049,8.1871414815677,0.039911165924709,"Qinghai@China"
"Quebec","Canada",0.000337957986518855,1.34993082801049,6.16255167384993,0.039911165924709,"Quebec@Canada"
"Queensland","Australia",0.000237535180751601,1.62692705031228,6.52937236185109,0.00595397750614387,"Queensland@Australia"
"Reunion","France",3.88509518050226e-46,1.34993082801049,5.14306366357397,0.039911165924709,"Reunion@France"
"Rhode_Island","US",0.000655085861614958,2.89701158694254,13.1894013695801,0.228198116293621,"Rhode_Island@US"
"","Romania",0.000712089829021321,1.02112692310897,4.73615821870249,0.066302613385966,"Romania"
"","Russia",8.98231521321094e-05,0.297857974312217,1.3615927965299,0.00937405651160554,"Russia"
"","Rwanda",2.67278466689989e-49,1.34993082801049,5.29466089555955,0.039911165924709,"Rwanda"
"Saint_Barthelemy","France",4.20145750713222e-46,1.34993082801049,13.8925431303044,0.039911165924709,"Saint_Barthelemy@France"
"","Saint_Kitts_and_Nevis",1.28662056852688e-47,1.34993082801049,2.55900312377223,0.039911165924709,"Saint_Kitts_and_Nevis"
"","Saint_Lucia",9.05382740436285e-49,1.34993082801049,4.01038260343853,0.039911165924709,"Saint_Lucia"
"","Saint_Vincent_and_the_Grenadines",6.76183134249065e-50,1.34993082801049,1.44120775087725,0.039911165924709,"Saint_Vincent_and_the_Grenadines"
"","San_Marino",0.00482219397705667,0.591973163192905,3.38927486092038,0.126262109489495,"San_Marino"
"Saskatchewan","Canada",0.00157274700160983,1.17350879100597,6.22481635943404,0.0195608401127625,"Saskatchewan@Canada"
"","Saudi_Arabia",0.000358473915951311,1.34993082801049,7.80486941962252,0.039911165924709,"Saudi_Arabia"
"","Senegal",0.000587613187930647,1.34993082801049,6.64340108457974,0.039911165924709,"Senegal"
"","Serbia",0.000250518931736303,2.92691921447172,16.8151977178475,0.339332164791357,"Serbia"
"","Seychelles",2.45359797675131e-51,1.34993082801049,4.72508323136627,0.039911165924709,"Seychelles"
"Shaanxi","China",0.00157192187267168,1.34993082801049,5.21305082735219,0.039911165924709,"Shaanxi@China"
"Shandong","China",0.000535184091788257,1.87062606209301,12.6079616690989,0.00923685080052244,"Shandong@China"
"Shanghai","China",0.00123148687616601,1.55787777917221,25.323988766667,0.0131622876415271,"Shanghai@China"
"Shanxi","China",3.89486159969631e-64,1.34993082801049,7.20837143485703,0.039911165924709,"Shanxi@China"
"Sichuan","China",0.000628164940009282,1.50001211451867,7.25982913241684,0.00562891431248173,"Sichuan@China"
"","Singapore",2.19091782036647e-05,1.34993082801049,17.9152695012342,0.039911165924709,"Singapore"
"Sint_Maarten","Netherlands",0.0032443799399493,1.34993082801049,4.81339840599637,0.039911165924709,"Sint_Maarten@Netherlands"
"","Slovakia",0.000387178283760402,1.34993082801049,8.0791483652577,0.039911165924709,"Slovakia"
"","Slovenia",0.000486897104798831,3.40465654676054,20.8661321967575,0.148463535060588,"Slovenia"
"","Somalia",8.55104292419598e-47,1.34993082801049,5.24347826821554,0.039911165924709,"Somalia"
"","South_Africa",0.000176398111578526,2.93962469605266,8.6542874410507,0.0104550768002841,"South_Africa"
"South_Australia","Australia",0.000183420912541618,1.34993082801049,6.19443164028423,0.039911165924709,"South_Australia@Australia"
"South_Carolina","US",0.000263227401596567,0.124600582970246,0.493792484112832,0.0224545915384914,"South_Carolina@US"
"South_Dakota","US",0.000728198743040978,1.34993082801049,7.25634797648452,0.039911165924709,"South_Dakota@US"
"","Spain",0.000849070525347068,0.435020177464097,2.04855830291813,0.109005098405808,"Spain"
"","Sri_Lanka",0.00155598810191908,3.51054280239949,18.9932547193337,0.130523498299688,"Sri_Lanka"
"St_Martin","France",0.00176049946196602,1.34993082801049,9.9771443597863,0.039911165924709,"St_Martin@France"
"","Sudan",0.00473359911183946,1.34993082801049,9.3498058553241,0.039911165924709,"Sudan"
"","Suriname",0.00998549732738903,5.42344318722984,14.3994152122772,0.185962592594262,"Suriname"
"","Sweden",0.00155482732513606,1.34993082801049,10.570124424814,0.039911165924709,"Sweden"
"","Switzerland",0.000208214684316675,1.54076867839746,7.29509595083259,0.0493283074299498,"Switzerland"
"","Syria",0.00898042586034017,0.113832143571768,0.283416994422117,0.116756794880881,"Syria"
"","Taiwan#",0.001203355751696,0.327741195412712,2.59566438390132,0.0149142887031837,"Taiwan#"
"","Tanzania",0.0049540907446713,2.38485527128266,13.3804403667953,0.116767104677783,"Tanzania"
"Tasmania","Australia",0.00233938184181227,2.27603040804307,8.3097983999173,0.037019827836665,"Tasmania@Australia"
"Tennessee","US",0.000473328786588777,1.84221116991653,7.45231526777502,0.0357006279976678,"Tennessee@US"
"Texas","US",0.000208858380784961,0.768075866535981,3.77595543322247,0.0282456924473335,"Texas@US"
"","Thailand",0.000228882341163977,2.00678480895443,8.36842710792218,0.0184286404085043,"Thailand"
